"OTU_ID","taxonomy","Taxon","Taxon Level","Trophic Mode","Guild","Growth Morphology","Trait","Confidence Ranking"
"ASV_3786",";Leucosporidium;golubevii","Leucosporidium","13","Saprotroph","Soil Saprotroph-Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_3788",";Pyrenochaeta;NA","Pyrenochaeta","13","Saprotroph","Undefined Saprotroph-Wood Saprotroph","NULL","Soft Rot","Highly Probable"
"ASV_3793",";Glomus;tetrastratosum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3800",";Arachnomyces;gracilis","Arachnomyces","13","Saprotroph","Dung Saprotroph","NULL","NULL","Highly Probable"
"ASV_3804",";Kochiomyces;dichotomus","Kochiomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_3808",";Chaetosphaeria;NA","Chaetosphaeria","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Wood Saprotroph","NULL","NULL","Probable"
"ASV_3809",";Sakaguchia;NA","Sakaguchia","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_3818",";Xylaria;NA","Xylaria","13","Saprotroph-Symbiotroph","Endophyte-Undefined Saprotroph-Wood Saprotroph","Xylarioid","Soft Rot","Probable"
"ASV_3826",";Ganoderma;NA","Ganoderma","13","Pathotroph-Saprotroph","Plant Pathogen-Wood Saprotroph","Polyporoid","White Rot","Highly Probable"
"ASV_383",";Dinemasporium;NA","Dinemasporium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3831",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3832",";Aquapeziza;globispora","Aquapeziza","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Highly Probable"
"ASV_384",";Gibellulopsis;piscis","Gibellulopsis","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_3849",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_3850",";Mortierella;alpina","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_3851",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_3853",";Ceratobasidium;NA","Ceratobasidium","13","Pathotroph-Saprotroph-Symbiotroph","Endomycorrhizal-Plant Pathogen-Undefined Saprotroph","Corticioid-Microfungus","NULL","Possible"
"ASV_3854",";Schizothecium;glutinans","Schizothecium","13","Saprotroph","Dung Saprotroph","NULL","NULL","Highly Probable"
"ASV_3855",";Cyphellophora;NA","Cyphellophora","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast-Microfungus","NULL","Probable"
"ASV_3865",";Powellomyces;NA","Powellomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_3869",";Septoglomus;NA","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3870",";Ustilago;maydis","Ustilago","13","Pathotroph","Plant Pathogen","Facultative Yeast-Smut","NULL","Probable"
"ASV_3873",";Conocybe;mesospora","Conocybe","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3882",";Deconica;NA","Deconica","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3888",";Gibberella;NA","Gibberella","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_389",";Psathyrella;candolleana","Psathyrella","13","Saprotroph","Wood Saprotroph","Agaricoid","NULL","Probable"
"ASV_3909",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3913",";Coniochaeta;NA","Coniochaeta","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_392",";Dinemasporium;morbidum","Dinemasporium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3925",";Herpotrichia;australis","Herpotrichia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3927",";Podospora;glutinoides","Podospora","13","Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_3943",";Scutellinia;heterosculpturata","Scutellinia","13","Saprotroph","Undefined Saprotroph","Pezizoid","NULL","Probable"
"ASV_395",";Glomus;tetrastratosum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_3958",";Bolbitius;titubans","Bolbitius","13","Saprotroph","Dung Saprotroph-Leaf Saprotroph","Agaricoid","NULL","Probable"
"ASV_396",";Rhizophlyctis;rosea","Rhizophlyctis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_3965",";Pulvinula;NA","Pulvinula","13","Symbiotroph","Ectomycorrhizal","NULL","NULL","Possible"
"ASV_397",";Zopfiella;lundqvistii","Zopfiella","13","Saprotroph","Dung Saprotroph","NULL","NULL","Highly Probable"
"ASV_3970",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_398",";Plenodomus;lindquistii","Plenodomus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_400",";Pluteus;NA","Pluteus","13","Pathotroph-Saprotroph","Bryophyte Parasite-Litter Saprotroph-Wood Saprotroph","Agaricoid","White Rot","Probable"
"ASV_4006",";Entoloma;NA","Entoloma","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Possible"
"ASV_4009",";Waitea;circinata","Waitea","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_401",";Fusarium;solani","Fusarium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_4013",";Iodophanus;NA","Iodophanus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4040",";Occultifur;NA","Occultifur","13","Pathotroph-Saprotroph","Fungal Parasite-Litter Saprotroph-Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_4041",";Calyptella;capula","Calyptella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4045",";Allophaeosphaeria;cytisi","Allophaeosphaeria","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Highly Probable"
"ASV_4048",";Sakaguchia;NA","Sakaguchia","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_405",";Exophiala;NA","Exophiala","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_4051",";Paraphoma;chrysanthemicola","Paraphoma","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph","NULL","Microfungus","Probable"
"ASV_4052",";Plenodomus;lindquistii","Plenodomus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_406",";Exophiala;salmonis","Exophiala","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_4063",";Ustilago;maydis","Ustilago","13","Pathotroph","Plant Pathogen","Facultative Yeast-Smut","NULL","Probable"
"ASV_4066",";Septoglomus;viscosum","Septoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4067",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4068",";Fusarium;solani","Fusarium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_4069",";Agrocybe;praecox","Agrocybe","13","Saprotroph","Dung Saprotroph-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Probable"
"ASV_407",";Acremonium;rutilum","Acremonium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_4070",";Rhizophlyctis;rosea","Rhizophlyctis","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4071",";Flagelloscypha;minutissima","Flagelloscypha","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4078",";Coprinellus;NA","Coprinellus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_408",";Monocillium;mucidum","Monocillium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4086",";Plectosphaerella;niemeijerarum","Plectosphaerella","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_409",";Orbilia;NA","Orbilia","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Probable"
"ASV_41",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_410",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4100",";Glomus;aggregatum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4101",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4103",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4104",";Crocicreas;NA","Crocicreas","13","Saprotroph","Undefined Saprotroph","Pezizoid","NULL","Probable"
"ASV_4107",";Acaulospora;spinosa","Acaulospora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4113",";Ustilago;maydis","Ustilago","13","Pathotroph","Plant Pathogen","Facultative Yeast-Smut","NULL","Probable"
"ASV_4116",";Hirsutella;minnesotensis","Hirsutella","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_4131",";Phaeococcomyces;NA","Phaeococcomyces","13","Saprotroph","Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_4143",";Plenodomus;NA","Plenodomus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4144",";Tomentella;ellisii","Tomentella","13","Symbiotroph","Ectomycorrhizal","Corticioid","NULL","Highly Probable"
"ASV_4146",";Mariannaea;fusiformis","Mariannaea","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_415",";Rhizophydium;NA","Rhizophydium","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4157",";Agaricus;NA","Agaricus","13","Saprotroph","Undefined Saprotroph","Agaricoid-Gasteroid-Secotioid","NULL","Probable"
"ASV_4159",";Phallus;hadriani","Phallus","13","Saprotroph","Litter Saprotroph-Soil Saprotroph-Wood Saprotroph","Phalloid","White Rot","Probable"
"ASV_416",";Oliveonia;pauxilla","Oliveonia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_417",";Diaporthe;NA","Diaporthe","13","Pathotroph-Symbiotroph","Endophyte-Plant Pathogen","Microfungus","NULL","Possible"
"ASV_4174",";Mariannaea;fusiformis","Mariannaea","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_418",";Hymenoscyphus;menthae","Hymenoscyphus","13","Pathotroph-Saprotroph-Symbiotroph","Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal-Undefined Saprotroph","Microfungus; Dark Septate Microfungus","NULL","Possible"
"ASV_4181",";Glomus;NA","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4185",";Pseudogymnoascus;pannorum","Pseudogymnoascus","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Soil Saprotroph","NULL","NULL","Possible"
"ASV_4186",";Diversispora;NA","Diversispora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4189",";Funneliformis;mosseae","Funneliformis","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_419",";Mycena;NA","Mycena","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph","Agaricoid","NULL","Probable"
"ASV_4193",";Exophiala;moniliae","Exophiala","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_42",";Olpidium;brassicae","Olpidium","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_420",";Alternaria;rosae","Alternaria","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_4202",";Ustilago;nunavutica","Ustilago","13","Pathotroph","Plant Pathogen","Facultative Yeast-Smut","NULL","Probable"
"ASV_4206",";Ganoderma;NA","Ganoderma","13","Pathotroph-Saprotroph","Plant Pathogen-Wood Saprotroph","Polyporoid","White Rot","Highly Probable"
"ASV_4214",";Iodophanus;carneus","Iodophanus","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4215",";Knufia;tsunedae","Knufia","13","Pathotroph-Saprotroph","Animal Pathogen-Plant Pathogen-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_422",";Cystofilobasidium;macerans","Cystofilobasidium","13","Saprotroph","Leaf Saprotroph","Yeast","NULL","Possible"
"ASV_4227",";Phaeosphaeria;NA","Phaeosphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_423",";Endophragmiella;constricta","Endophragmiella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4238",";Scytalidium;aurantiacum","Scytalidium","13","Saprotroph","Wood Saprotroph","NULL","Soft Rot","Probable"
"ASV_4242",";Conocybe;NA","Conocybe","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4245",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4249",";Cladophialophora;chaetospira","Cladophialophora","13","Saprotroph","Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_425",";Neosetophoma;samararum","Neosetophoma","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4250",";Mortierella;hyalina","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_4252",";Mortierella;ambigua","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_4264",";Conocybe;zeylanica","Conocybe","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4265",";Entomophthora;destruens","Entomophthora","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_427",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4277",";Sakaguchia;NA","Sakaguchia","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_4279",";Colacogloea;terpenoidalis","Colacogloea","13","Pathotroph","Fungal Parasite","Facultative Yeast","NULL","Probable"
"ASV_428",";Gigaspora;rosea","Gigaspora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4280",";Preussia;tetramera","Preussia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4281",";Dendryphion;NA","Dendryphion","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4283",";Conidiobolus;coronatus","Conidiobolus","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_4287",";Geastrum;NA","Geastrum","13","Saprotroph","Undefined Saprotroph","Gasteroid","NULL","Probable"
"ASV_4288",";Veronaea;NA","Veronaea","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4290",";Sarocladium;kiliense","Sarocladium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4293",";Claroideoglomus;claroideum","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4294",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_4299",";Rhizophagus;NA","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4302",";Bipolaris;zeicola","Bipolaris","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_431",";Myrothecium;NA","Myrothecium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4317",";Entoloma;NA","Entoloma","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Possible"
"ASV_4320",";Eucasphaeria;NA","Eucasphaeria","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4321",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4323",";Myrothecium;NA","Myrothecium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_434",";Mortierella;alpina","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_4341",";Coniochaeta;NA","Coniochaeta","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Microfungus","NULL","Possible"
"ASV_4357",";Glomus;compressum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4359",";Claroideoglomus;claroideum","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4363",";Trichopeziza;mollissima","Trichopeziza","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4369",";Glomus;compressum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4375",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4377",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4379",";Phialophora;livistonae","Phialophora","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Ericoid Mycorrhizal-Plant Pathogen-Wood Saprotroph","Facultative Yeast-Microfungus","NULL","Possible"
"ASV_438",";Powellomyces;NA","Powellomyces","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4387",";Preussia;NA","Preussia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_439",";Glomus;aggregatum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4391",";Cistella;NA","Cistella","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_44",";Periconia;NA","Periconia","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_4401",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_441",";Tetracladium;NA","Tetracladium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_442",";Tetracladium;NA","Tetracladium","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4424",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_443",";Dactylaria;mitrata","Dactylaria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4430",";Paraglomus;NA","Paraglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4434",";Cystofilobasidium;macerans","Cystofilobasidium","13","Saprotroph","Leaf Saprotroph","Yeast","NULL","Possible"
"ASV_4435",";Cyphellophora;NA","Cyphellophora","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast-Microfungus","NULL","Probable"
"ASV_445",";Entoloma;NA","Entoloma","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Possible"
"ASV_4460",";Acremonium;persicinum","Acremonium","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_4482",";Neosetophoma;samararum","Neosetophoma","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4484",";Mortierella;NA","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
"ASV_4488",";Glomus;indicum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4489",";Entoloma;percoelestinum","Entoloma","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph","Agaricoid","NULL","Possible"
"ASV_4493",";Ustilago;nunavutica","Ustilago","13","Pathotroph","Plant Pathogen","Facultative Yeast-Smut","NULL","Probable"
"ASV_4496",";Sakaguchia;NA","Sakaguchia","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_450",";Chloridium;NA","Chloridium","13","Pathotroph-Saprotroph-Symbiotroph","Ectomycorrhizal-Endophyte-Plant Pathogen-Wood Saprotroph","NULL","NULL","Possible"
"ASV_4500",";Metacordyceps;chlamydosporia","Metacordyceps","13","Pathotroph","Animal Pathogen","NULL","NULL","Probable"
"ASV_451",";Botryotrichum;atrogriseum","Botryotrichum","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4513",";Trichoderma;NA","Trichoderma","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Epiphyt-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_4518",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_452",";Mycena;NA","Mycena","13","Pathotroph-Saprotroph","Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph","Agaricoid","NULL","Probable"
"ASV_4525",";Phallus;rugulosus","Phallus","13","Saprotroph","Litter Saprotroph-Soil Saprotroph-Wood Saprotroph","Phalloid","White Rot","Probable"
"ASV_4529",";Orbilia;NA","Orbilia","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Probable"
"ASV_4530",";Leptosphaeria;sclerotioides","Leptosphaeria","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4531",";Didymocyrtis;cladoniicola","Didymocyrtis","13","Symbiotroph","Lichen Parasite","Microfungus","NULL","Possible"
"ASV_4535",";Phaeococcomyces;NA","Phaeococcomyces","13","Saprotroph","Undefined Saprotroph","Facultative Yeast","NULL","Probable"
"ASV_4536",";Cyphellophora;vermispora","Cyphellophora","13","Pathotroph-Saprotroph","Animal Pathogen-Undefined Saprotroph","Facultative Yeast-Microfungus","NULL","Probable"
"ASV_4537",";Psathyrella;NA","Psathyrella","13","Saprotroph","Wood Saprotroph","Agaricoid","NULL","Probable"
"ASV_4538",";Conioscypha;bambusicola","Conioscypha","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_4540",";Occultifur;NA","Occultifur","13","Pathotroph-Saprotroph","Fungal Parasite-Litter Saprotroph-Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_4541",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4542",";Waitea;circinata","Waitea","13","Pathotroph","Plant Pathogen","NULL","NULL","Probable"
"ASV_4548",";Conioscypha;NA","Conioscypha","13","Saprotroph","Wood Saprotroph","Microfungus","NULL","Possible"
"ASV_4549",";Ustilago;hordei","Ustilago","13","Pathotroph","Plant Pathogen","Facultative Yeast-Smut","NULL","Probable"
"ASV_455",";Auricularia;NA","Auricularia","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4552",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_4553",";Endogone;NA","Endogone","13","Symbiotroph","Ectomycorrhizal","Gasteroid","Hypogeous","Probable"
"ASV_4555",";Glomus;macrocarpum","Glomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4556",";Lycoperdon;pratense","Lycoperdon","13","Saprotroph","Undefined Saprotroph","Gasteroid","NULL","Probable"
"ASV_4557",";Saccharomyces;NA","Saccharomyces","13","Saprotroph","Undefined Saprotroph","Yeast","NULL","Probable"
"ASV_4558",";Stemphylium;eturmiunum","Stemphylium","13","Pathotroph-Saprotroph","Plant Pathogen-Wood Saprotroph","NULL","Soft Rot","Highly Probable"
"ASV_4560",";Gigaspora;gigantea","Gigaspora","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4562",";Dactylellina;NA","Dactylellina","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4565",";Ramicandelaber;NA","Ramicandelaber","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4566",";Claroideoglomus;NA","Claroideoglomus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_4568",";Filobasidium;NA","Filobasidium","13","Saprotroph","Undefined Saprotroph","Facultative Yeast","NULL","Highly Probable"
"ASV_457",";Rhizophagus;irregularis","Rhizophagus","13","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable"
"ASV_458",";Talaromyces;ucrainicus","Talaromyces","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable"
"ASV_4586",";Periconia;NA","Periconia","13","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Wood Saprotroph","Microfungus","Soft Rot","Possible"
"ASV_4598",";Mycosphaerella;tassiana","Mycosphaerella","13","Pathotroph","Plant Pathogen","Microfungus","NULL","Probable"
"ASV_4599",";Mortierella;alpina","Mortierella","13","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Probable"
